DATE,QO,QO_ZSCORE
2005-09-26,467,0.779123493
2005-09-27,1267,3.269745044
2005-09-28,1304,3.384936291
2005-09-29,738,1.622821543
2005-09-30,284,0.209393813
2005-10-01,552,1.043752033
2005-10-02,785,1.76914556
2005-10-03,878,2.058680315
2005-10-04,906,2.145852069
2005-10-05,903,2.136512238
2005-10-06,907,2.148965346
2005-10-07,906,2.145852069
2005-10-08,915,2.173871562
2005-10-09,912,2.164531731
2005-10-10,919,2.18632467
2005-10-11,914,2.170758285
2005-10-12,914,2.170758285
2005-10-13,912,2.164531731
2005-10-14,901,2.130285685
2005-10-15,911,2.161418454
2005-10-16,909,2.1551919
2005-10-17,903,2.136512238
2005-10-18,911,2.161418454
2005-10-19,911,2.161418454
2005-10-20,911,2.161418454
2005-10-21,911,2.161418454
2005-10-22,911,2.161418454
2005-10-23,908,2.152078623
2005-10-24,876,2.052453761
2005-10-25,876,2.052453761
2005-10-26,876,2.052453761
2005-10-27,876,2.052453761
2005-10-28,873,2.04311393
2005-10-29,886,2.083586531
2005-10-30,878,2.058680315
2005-10-31,898,2.120945854
2005-11-01,874,2.046227207
2005-11-02,865,2.018207715
2005-11-03,847,1.96216873
2005-11-04,891,2.099152915
2005-11-05,879,2.061793592
2005-11-06,857,1.993301499
2005-11-07,866,2.021320992
2005-11-08,875,2.049340484
2005-11-09,847,1.96216873
2005-11-10,892,2.102266192
2005-11-11,866,2.021320992
2005-11-12,855,1.987074945
2005-11-13,863,2.011981161
2005-11-14,867,2.024434269
2005-11-15,877,2.055567038
2005-11-16,858,1.996414776
2005-11-17,897,2.117832577
2005-11-18,883,2.0742467
2005-11-19,888,2.089813084
2005-11-20,893,2.105379469
2005-11-21,878,2.058680315
2005-11-22,894,2.108492746
2005-11-23,885,2.080473254
2005-11-24,874,2.046227207
2005-11-25,898,2.120945854
2005-11-26,903,2.136512238
2005-11-27,902,2.133398962
2005-11-28,962,2.320195578
2005-11-29,930,2.220570716
2005-11-30,954,2.295289362
2005-12-01,948,2.276609701
2005-12-02,959,2.310855747
2005-12-03,922,2.1956645
2005-12-04,946,2.270383147
2005-12-05,950,2.282836255
2005-12-06,934,2.233023824
2005-12-07,963,2.323308855
2005-12-08,968,2.33887524
2005-12-09,994,2.41982044
2005-12-10,1023,2.510105471
2005-12-11,1021,2.503878917
2005-12-12,991,2.410480609
2005-12-13,967,2.335761963
2005-12-14,963,2.323308855
2005-12-15,986,2.394914224
2005-12-16,968,2.33887524
2005-12-17,975,2.360668178
2005-12-18,990,2.407367332
2005-12-19,969,2.341988516
2005-12-20,994,2.41982044
2005-12-21,973,2.354441624
2005-12-22,991,2.410480609
2005-12-23,970,2.345101793
2005-12-24,980,2.376234563
2005-12-25,1039,2.559917902
2005-12-26,1028,2.525671856
2005-12-27,1010,2.469632871
2005-12-28,1086,2.706241918
2005-12-29,1089,2.715581749
2005-12-30,1039,2.559917902
2005-12-31,1158,2.930397858
2006-01-01,948,2.276609701
2006-01-02,959,2.310855747
2006-01-03,922,2.1956645
2006-01-04,946,2.270383147
2006-01-05,950,2.282836255
2006-01-06,934,2.233023824
2006-01-07,963,2.323308855
2006-01-08,968,2.33887524
2006-01-09,994,2.41982044
2006-01-10,1023,2.510105471
2006-01-11,1021,2.503878917
2006-01-12,991,2.410480609
2006-01-13,967,2.335761963
2006-01-14,963,2.323308855
2006-01-15,986,2.394914224
2006-01-16,968,2.33887524
2006-01-17,975,2.360668178
2006-01-18,990,2.407367332
2006-01-19,969,2.341988516
2006-01-20,994,2.41982044
2006-01-21,973,2.354441624
2006-01-22,991,2.410480609
2006-01-23,970,2.345101793
2006-01-24,980,2.376234563
2006-01-25,1039,2.559917902
2006-01-26,1028,2.525671856
2006-01-27,1010,2.469632871
2006-01-28,1086,2.706241918
2006-01-29,1089,2.715581749
2006-01-30,1039,2.559917902
2006-01-31,1158,2.930397858
2006-02-01,1164,2.94907752
2006-02-02,1142,2.880585427
2006-02-03,1141,2.87747215
2006-02-04,1121,2.815206611
2006-02-05,1107,2.771620734
2006-02-06,1114,2.793413673
2006-02-07,1103,2.759167626
2006-02-08,1100,2.749827796
2006-02-09,1118,2.80586678
2006-02-10,1103,2.759167626
2006-02-11,1107,2.771620734
2006-02-12,1181,3.002003228
2006-02-13,1168,2.961530627
2006-02-14,1167,2.95841735
2006-02-15,1164,2.94907752
2006-02-16,1128,2.83699955
2006-02-17,1045,2.578597564
2006-02-18,1062,2.631523272
2006-02-19,1084,2.700015365
2006-02-20,1071,2.659542764
2006-02-21,1090,2.718695026
2006-02-22,1069,2.65331621
2006-02-23,1122,2.818319888
2006-02-24,1208,3.086061705
2006-02-25,1213,3.10162809
2006-02-26,1213,3.10162809
2006-02-27,1213,3.10162809
2006-02-28,1191,3.033135997
2006-03-01,1190,3.03002272
2006-03-02,1246,3.204366229
2006-03-03,1246,3.204366229
2006-03-04,1247,3.207479506
2006-03-05,1230,3.154553798
2006-03-06,1230,3.154553798
2006-03-07,1230,3.154553798
2006-03-08,1153,2.914831473
2006-03-09,1147,2.896151812
2006-03-10,1162,2.942850966
2006-03-11,1159,2.933511135
2006-03-12,1181,3.002003228
2006-03-13,1205,3.076721874
2006-03-14,1187,3.020682889
2006-03-15,1193,3.039362551
2006-03-16,1181,3.002003228
2006-03-17,1190,3.03002272
2006-03-18,1178,2.992663397
2006-03-19,1215,3.107854644
2006-03-20,1215,3.107854644
2006-03-21,1215,3.107854644
2006-03-22,1164,2.94907752
2006-03-23,1144,2.886811981
2006-03-24,1173,2.977097012
2006-03-25,1156,2.924171304
2006-03-26,1171,2.970870458
2006-03-27,1170,2.967757181
2006-03-28,1184,3.011343058
2006-03-29,1193,3.039362551
2006-03-30,1221,3.126534305
2006-03-31,1222,3.129647582
2006-04-01,1219,3.120307751
2006-04-02,1178,2.992663397
2006-04-03,1141,2.87747215
2006-04-04,1219,3.120307751
2006-04-05,1181,3.002003228
2006-04-06,1178,2.992663397
2006-04-07,1171,2.970870458
2006-04-08,1171,2.970870458
2006-04-09,1082,2.693788811
2006-04-10,1090,2.718695026
2006-04-11,1085,2.703128641
2006-04-12,1066,2.64397638
2006-04-13,1072,2.662656041
2006-04-14,1074,2.668882595
2006-04-15,1084,2.700015365
2006-04-16,1070,2.656429487
2006-04-17,1082,2.693788811
2006-04-18,1068,2.650202933
2006-04-19,1067,2.647089657
2006-04-20,1102,2.756054349
2006-04-21,1070,2.656429487
2006-04-22,1097,2.740487965
2006-04-23,1188,3.023796166
2006-04-24,1195,3.045589105
2006-04-25,1207,3.082948428
2006-04-26,1206,3.079835151
2006-04-27,1193,3.039362551
2006-04-28,1180,2.998889951
2006-04-29,1180,2.998889951
2006-04-30,1185,3.014456335
2006-05-01,1200,3.061155489
2006-05-02,1200,3.061155489
2006-05-03,1184,3.011343058
2006-05-04,1203,3.07049532
2006-05-05,1170,2.967757181
2006-05-06,1201,3.064268766
2006-05-07,1181,3.002003228
2006-05-08,1188,3.023796166
2006-05-09,1160,2.936624412
2006-05-10,1165,2.952190797
2006-05-11,1165,2.952190797
2006-05-12,1178,2.992663397
2006-05-13,1159,2.933511135
2006-05-14,1159,2.933511135
2006-05-15,1159,2.933511135
2006-05-16,1144,2.886811981
2006-05-17,1148,2.899265089
2006-05-18,1129,2.840112827
2006-05-19,1156,2.924171304
2006-05-20,1124,2.824546442
2006-05-21,1115,2.79652695
2006-05-22,1129,2.840112827
2006-05-23,1124,2.824546442
2006-05-24,1157,2.927284581
2006-05-25,1164,2.94907752
2006-05-26,1048,2.587937395
2006-05-27,1073,2.665769318
2006-05-28,1098,2.743601242
2006-05-29,1129,2.840112827
2006-05-30,1252,3.22304589
2006-05-31,1206,3.079835151
2006-06-01,1189,3.026909443
2006-06-02,1124,2.824546442
2006-06-03,1085,2.703128641
2006-06-04,1101,2.752941072
2006-06-05,1104,2.762280903
2006-06-06,1113,2.790300396
2006-06-07,1095,2.734261411
2006-06-08,1084,2.700015365
2006-06-09,1118,2.80586678
2006-06-10,1064,2.637749826
2006-06-11,1081,2.690675534
2006-06-12,1078,2.681335703
2006-06-13,1106,2.768507457
2006-06-14,1084,2.700015365
2006-06-15,1105,2.76539418
2006-06-16,1096,2.737374688
2006-06-17,1091,2.721808303
2006-06-18,1091,2.721808303
2006-06-19,1094,2.731148134
2006-06-20,1097,2.740487965
2006-06-21,1090,2.718695026
2006-06-22,1090,2.718695026
2006-06-23,1087,2.709355195
2006-06-24,1090,2.718695026
2006-06-25,1080,2.687562257
2006-06-26,1074,2.668882595
2006-06-27,1076,2.675109149
2006-06-28,1082,2.693788811
2006-06-29,1098,2.743601242
2006-06-30,1083,2.696902088
2006-07-01,1093,2.728034857
2006-07-02,1080,2.687562257
2006-07-03,1090,2.718695026
2006-07-04,1086,2.706241918
2006-07-05,1086,2.706241918
2006-07-06,1099,2.746714519
2006-07-07,1081,2.690675534
2006-07-08,1072,2.662656041
2006-07-09,1092,2.72492158
2006-07-10,1097,2.740487965
2006-07-11,1098,2.743601242
2006-07-12,1085,2.703128641
2006-07-13,1087,2.709355195
2006-07-14,1090,2.718695026
2006-07-15,1083,2.696902088
2006-07-16,1092,2.72492158
2006-07-17,1086,2.706241918
2006-07-18,1092,2.72492158
2006-07-19,1078,2.681335703
2006-07-20,1083,2.696902088
2006-07-21,1074,2.668882595
2006-07-22,1074,2.668882595
2006-07-23,1070,2.656429487
2006-07-24,1074,2.668882595
2006-07-25,1064,2.637749826
2006-07-26,1083,2.696902088
2006-07-27,1077,2.678222426
2006-07-28,1082,2.693788811
2006-07-29,1072,2.662656041
2006-07-30,1088,2.712468472
2006-07-31,1062,2.631523272
2006-08-01,1070,2.656429487
2006-08-02,1074,2.668882595
2006-08-03,1069,2.65331621
2006-08-04,1193,3.039362551
2006-08-05,1097,2.740487965
2006-08-06,1103,2.759167626
2006-08-07,1103,2.759167626
2006-08-08,1088,2.712468472
2006-08-09,1096,2.737374688
2006-08-10,1106,2.768507457
2006-08-11,1097,2.740487965
2006-08-12,1087,2.709355195
2006-08-13,1088,2.712468472
2006-08-14,1087,2.709355195
2006-08-15,1095,2.734261411
2006-08-16,1089,2.715581749
2006-08-17,1089,2.715581749
2006-08-18,1073,2.665769318
2006-08-19,1123,2.821433165
2006-08-20,1088,2.712468472
2006-08-21,1093,2.728034857
2006-08-22,1094,2.731148134
2006-08-23,1095,2.734261411
2006-08-24,1076,2.675109149
2006-08-25,1084,2.700015365
2006-08-26,1076,2.675109149
2006-08-27,1082,2.693788811
2006-08-28,1080,2.687562257
2006-08-29,1083,2.696902088
2006-08-30,1072,2.662656041
2006-08-31,1077,2.678222426
2006-09-01,1072,2.662656041
2006-09-02,1077,2.678222426
2006-09-03,1060,2.625296718
2006-09-04,1061,2.628409995
2006-09-05,1054,2.606617056
2006-09-06,1043,2.57237101
2006-09-07,1047,2.584824118
2006-09-08,1059,2.622183441
2006-09-09,1054,2.606617056
2006-09-10,1083,2.696902088
2006-09-11,1043,2.57237101
2006-09-12,1001,2.441613379
2006-09-13,1070,2.656429487
2006-09-14,1048,2.587937395
2006-09-15,1005,2.454066486
2006-09-16,1007,2.46029304
2006-09-17,1015,2.485199256
2006-09-18,1034,2.544351518
2006-09-19,1034,2.544351518
2006-09-20,1040,2.563031179
2006-09-21,1029,2.528785133
2006-09-22,1012,2.475859425
2006-09-23,1028,2.525671856
2006-09-24,1030,2.53189841
2006-09-25,1031,2.535011687
2006-09-26,1027,2.522558579
2006-09-27,1023,2.510105471
2006-09-28,1020,2.50076564
2006-09-29,1025,2.516332025
2006-09-30,1015,2.485199256
2006-10-01,1026,2.519445302
2006-10-02,1068,2.650202933
2006-10-03,1034,2.544351518
2006-10-04,1028,2.525671856
2006-10-05,1039,2.559917902
2006-10-06,1043,2.57237101
2006-10-07,1043,2.57237101
2006-10-08,1040,2.563031179
2006-10-09,1034,2.544351518
2006-10-10,1037,2.553691348
2006-10-11,1061,2.628409995
2006-10-12,1030,2.53189841
2006-10-13,1021,2.503878917
2006-10-14,1016,2.488312533
2006-10-15,1014,2.482085979
2006-10-16,1007,2.46029304
2006-10-17,1019,2.497652363
2006-10-18,1014,2.482085979
2006-10-19,1004,2.450953209
2006-10-20,1023,2.510105471
2006-10-21,1024,2.513218748
2006-10-22,1024,2.513218748
2006-10-23,1027,2.522558579
2006-10-24,1023,2.510105471
2006-10-25,1017,2.49142581
2006-10-26,1024,2.513218748
2006-10-27,1014,2.482085979
2006-10-28,1021,2.503878917
2006-10-29,1013,2.478972702
2006-10-30,1011,2.472746148
2006-10-31,1016,2.488312533
2006-11-01,1017,2.49142581
2006-11-02,999,2.435386825
2006-11-03,1011,2.472746148
2006-11-04,1011,2.472746148
2006-11-05,992,2.413593886
2006-11-06,993,2.416707163
2006-11-07,1015,2.485199256
2006-11-08,998,2.432273548
2006-11-09,996,2.426046994
2006-11-10,995,2.422933717
2006-11-11,988,2.401140778
2006-11-12,976,2.363781455
2006-11-13,956,2.301515916
2006-11-14,1008,2.463406317
2006-11-15,980,2.376234563
2006-11-16,970,2.345101793
2006-11-17,977,2.366894732
2006-11-18,956,2.301515916
2006-11-19,975,2.360668178
2006-11-20,973,2.354441624
2006-11-21,977,2.366894732
2006-11-22,978,2.370008009
2006-11-23,973,2.354441624
2006-11-24,975,2.360668178
2006-11-25,1006,2.457179763
2006-11-26,998,2.432273548
2006-11-27,968,2.33887524
2006-11-28,966,2.332648686
2006-11-29,974,2.357554901
2006-11-30,966,2.332648686
2006-12-01,975,2.360668178
2006-12-02,966,2.332648686
2006-12-03,968,2.33887524
2006-12-04,963,2.323308855
2006-12-05,964,2.326422132
2006-12-06,963,2.323308855
2006-12-07,960,2.313969024
2006-12-08,967,2.335761963
2006-12-09,968,2.33887524
2006-12-10,954,2.295289362
2006-12-11,971,2.34821507
2006-12-12,959,2.310855747
2006-12-13,947,2.273496424
2006-12-14,951,2.285949532
2006-12-15,973,2.354441624
2006-12-16,972,2.351328347
2006-12-17,966,2.332648686
2006-12-18,962,2.320195578
2006-12-19,963,2.323308855
2006-12-20,966,2.332648686
2006-12-21,946,2.270383147
2006-12-22,952,2.289062809
2006-12-23,948,2.276609701
2006-12-24,940,2.251703485
2006-12-25,958,2.30774247
2006-12-26,950,2.282836255
2006-12-27,947,2.273496424
2006-12-28,957,2.304629193
2006-12-29,957,2.304629193
2006-12-30,949,2.279722978
2006-12-31,950,2.282836255
2007-01-01,936,2.239250377
2007-01-02,964,2.326422132
2007-01-03,948,2.276609701
2007-01-04,943,2.261043316
2007-01-05,939,2.248590208
2007-01-06,958,2.30774247
2007-01-07,942,2.257930039
2007-01-08,950,2.282836255
2007-01-09,937,2.242363654
2007-01-10,949,2.279722978
2007-01-11,969,2.341988516
2007-01-12,962,2.320195578
2007-01-13,954,2.295289362
2007-01-14,955,2.298402639
2007-01-15,938,2.245476931
2007-01-16,943,2.261043316
2007-01-17,931,2.223683993
2007-01-18,929,2.217457439
2007-01-19,918,2.183211393
2007-01-20,971,2.34821507
2007-01-21,945,2.26726987
2007-01-22,971,2.34821507
2007-01-23,968,2.33887524
2007-01-24,934,2.233023824
2007-01-25,926,2.208117608
2007-01-26,909,2.1551919
2007-01-27,923,2.198777777
2007-01-28,910,2.158305177
2007-01-29,926,2.208117608
2007-01-30,996,2.426046994
2007-01-31,970,2.345101793
2007-02-01,1024,2.513218748
2007-02-02,1079,2.68444898
2007-02-03,1070,2.656429487
2007-02-04,1144,2.886811981
2007-02-05,1099,2.746714519
2007-02-06,972,2.351328347
2007-02-07,959,2.310855747
2007-02-08,968,2.33887524
2007-02-09,947,2.273496424
2007-02-10,985,2.391800948
2007-02-11,961,2.317082301
2007-02-12,945,2.26726987
2007-02-13,946,2.270383147
2007-02-14,939,2.248590208
2007-02-15,940,2.251703485
2007-02-16,886,2.083586531
2007-02-17,929,2.217457439
2007-02-18,927,2.211230885
2007-02-19,956,2.301515916
2007-02-20,940,2.251703485
2007-02-21,926,2.208117608
2007-02-22,911,2.161418454
2007-02-23,912,2.164531731
2007-02-24,914,2.170758285
2007-02-25,936,2.239250377
2007-02-26,962,2.320195578
2007-02-27,948,2.276609701
2007-02-28,953,2.292176085
2007-03-01,911,2.161418454
2007-03-02,875,2.049340484
2007-03-03,883,2.0742467
2007-03-04,847,1.96216873
2007-03-05,827,1.899903191
2007-03-06,865,2.018207715
2007-03-07,889,2.092926361
2007-03-08,864,2.015094438
2007-03-09,888,2.089813084
2007-03-10,858,1.996414776
2007-03-11,840,1.940375791
2007-03-12,856,1.990188222
2007-03-13,826,1.896789914
2007-03-14,864,2.015094438
2007-03-15,875,2.049340484
2007-03-16,890,2.096039638
2007-03-17,864,2.015094438
2007-03-18,851,1.974621838
2007-03-19,943,2.261043316
2007-03-20,943,2.261043316
2007-03-21,820,1.878110253
2007-03-22,804,1.828297821
2007-03-23,805,1.831411098
2007-03-24,801,1.818957991
2007-03-25,798,1.80961816
2007-03-26,826,1.896789914
2007-03-27,805,1.831411098
2007-03-28,807,1.837637652
2007-03-29,816,1.865657145
2007-03-30,856,1.990188222
2007-03-31,856,1.990188222
2007-04-01,856,1.990188222
2007-04-02,772,1.728672959
2007-04-03,754,1.672633975
2007-04-04,711,1.538763066
2007-04-05,755,1.675747251
2007-04-06,783,1.762919006
2007-04-07,714,1.548102897
2007-04-08,719,1.563669282
2007-04-09,701,1.507630297
2007-04-10,701,1.507630297
2007-04-11,722,1.573009112
2007-04-12,746,1.647727759
2007-04-13,700,1.50451702
2007-04-14,709,1.532536512
2007-04-15,685,1.457817866
2007-04-16,698,1.498290466
2007-04-17,764,1.703766744
2007-04-18,700,1.50451702
2007-04-19,687,1.46404442
2007-04-20,705,1.520083404
2007-04-21,675,1.426685096
2007-04-22,700,1.50451702
2007-04-23,697,1.495177189
2007-04-24,717,1.557442728
2007-04-25,691,1.476497527
2007-04-26,688,1.467157697
2007-04-27,688,1.467157697
2007-04-28,678,1.436024927
2007-04-29,668,1.404892158
2007-04-30,670,1.411118712
2007-05-01,681,1.445364758
2007-05-02,675,1.426685096
2007-05-03,686,1.460931143
2007-05-04,725,1.582348943
2007-05-05,711,1.538763066
2007-05-06,732,1.604141882
2007-05-07,726,1.58546222
2007-05-08,715,1.551216174
2007-05-09,708,1.529423235
2007-05-10,722,1.573009112
2007-05-11,726,1.58546222
2007-05-12,725,1.582348943
2007-05-13,708,1.529423235
2007-05-14,704,1.516970128
2007-05-15,707,1.526309958
2007-05-16,701,1.507630297
2007-05-17,701,1.507630297
2007-05-18,699,1.501403743
2007-05-19,690,1.47338425
2007-05-20,705,1.520083404
2007-05-21,688,1.467157697
2007-05-22,675,1.426685096
2007-05-23,662,1.386212496
2007-05-24,683,1.451591312
2007-05-25,682,1.448478035
2007-05-26,669,1.408005435
2007-05-27,663,1.389325773
2007-05-28,660,1.379985942
2007-05-29,672,1.417345265
2007-05-30,672,1.417345265
2007-05-31,662,1.386212496
2007-06-01,666,1.398665604
2007-06-02,671,1.414231989
2007-06-03,683,1.451591312
2007-06-04,688,1.467157697
2007-06-05,694,1.485837358
2007-06-06,675,1.426685096
2007-06-07,684,1.454704589
2007-06-08,676,1.429798373
2007-06-09,673,1.420458542
2007-06-10,681,1.445364758
2007-06-11,692,1.479610804
2007-06-12,689,1.470270973
2007-06-13,697,1.495177189
2007-06-14,696,1.492063912
2007-06-15,692,1.479610804
2007-06-16,702,1.510743574
2007-06-17,711,1.538763066
2007-06-18,699,1.501403743
2007-06-19,700,1.50451702
2007-06-20,706,1.523196681
2007-06-21,713,1.54498962
2007-06-22,709,1.532536512
2007-06-23,722,1.573009112
2007-06-24,690,1.47338425
2007-06-25,702,1.510743574
2007-06-26,699,1.501403743
2007-06-27,717,1.557442728
2007-06-28,711,1.538763066
2007-06-29,710,1.535649789
2007-06-30,682,1.448478035
2007-07-01,709,1.532536512
2007-07-02,713,1.54498962
2007-07-03,678,1.436024927
2007-07-04,689,1.470270973
2007-07-05,683,1.451591312
2007-07-06,665,1.395552327
2007-07-07,688,1.467157697
2007-07-08,689,1.470270973
2007-07-09,690,1.47338425
2007-07-10,689,1.470270973
2007-07-11,702,1.510743574
2007-07-12,703,1.513856851
2007-07-13,683,1.451591312
2007-07-14,699,1.501403743
2007-07-15,701,1.507630297
2007-07-16,714,1.548102897
2007-07-17,707,1.526309958
2007-07-18,692,1.479610804
2007-07-19,682,1.448478035
2007-07-20,687,1.46404442
2007-07-21,684,1.454704589
2007-07-22,676,1.429798373
2007-07-23,684,1.454704589
2007-07-24,681,1.445364758
2007-07-25,673,1.420458542
2007-07-26,669,1.408005435
2007-07-27,669,1.408005435
2007-07-28,673,1.420458542
2007-07-29,677,1.43291165
2007-07-30,687,1.46404442
2007-07-31,652,1.355079727
2007-08-01,665,1.395552327
2007-08-02,672,1.417345265
2007-08-03,670,1.411118712
2007-08-04,665,1.395552327
2007-08-05,669,1.408005435
2007-08-06,657,1.370646111
2007-08-07,668,1.404892158
2007-08-08,662,1.386212496
2007-08-09,678,1.436024927
2007-08-10,668,1.404892158
2007-08-11,662,1.386212496
2007-08-12,680,1.442251481
2007-08-13,686,1.460931143
2007-08-14,719,1.563669282
2007-08-15,694,1.485837358
2007-08-16,673,1.420458542
2007-08-17,680,1.442251481
2007-08-18,689,1.470270973
2007-08-19,675,1.426685096
2007-08-20,667,1.401778881
2007-08-21,689,1.470270973
2007-08-22,667,1.401778881
2007-08-23,692,1.479610804
2007-08-24,681,1.445364758
2007-08-25,687,1.46404442
2007-08-26,684,1.454704589
2007-08-27,686,1.460931143
2007-08-28,682,1.448478035
2007-08-29,673,1.420458542
2007-08-30,668,1.404892158
2007-08-31,662,1.386212496
2007-09-01,669,1.408005435
2007-09-02,670,1.411118712
2007-09-03,669,1.408005435
2007-09-04,670,1.411118712
2007-09-05,658,1.373759388
2007-09-06,663,1.389325773
2007-09-07,659,1.376872665
2007-09-08,651,1.35196645
2007-09-09,642,1.323946957
2007-09-10,641,1.32083368
2007-09-11,641,1.32083368
2007-09-12,636,1.305267296
2007-09-13,632,1.292814188
2007-09-14,636,1.305267296
2007-09-15,631,1.289700911
2007-09-16,623,1.264794695
2007-09-17,635,1.302154019
2007-09-18,627,1.277247803
2007-09-19,627,1.277247803
2007-09-20,622,1.261681419
2007-09-21,654,1.361306281
2007-09-22,625,1.271021249
2007-09-23,622,1.261681419
2007-09-24,627,1.277247803
2007-09-25,631,1.289700911
2007-09-26,614,1.236775203
2007-09-27,619,1.252341588
2007-09-28,624,1.267907972
2007-09-29,618,1.249228311
2007-09-30,623,1.264794695
2007-10-01,622,1.261681419
2007-10-02,614,1.236775203
2007-10-03,624,1.267907972
2007-10-04,634,1.299040742
2007-10-05,618,1.249228311
2007-10-06,612,1.230548649
2007-10-07,610,1.224322095
2007-10-08,617,1.246115034
2007-10-09,644,1.330173511
2007-10-10,600,1.193189326
2007-10-11,589,1.15894328
2007-10-12,624,1.267907972
2007-10-13,601,1.196302603
2007-10-14,608,1.218095541
2007-10-15,615,1.23988848
2007-10-16,607,1.214982264
2007-10-17,606,1.211868987
2007-10-18,608,1.218095541
2007-10-19,606,1.211868987
2007-10-20,598,1.186962772
2007-10-21,616,1.243001757
2007-10-22,605,1.208755711
2007-10-23,611,1.227435372
2007-10-24,611,1.227435372
2007-10-25,604,1.205642434
2007-10-26,610,1.224322095
2007-10-27,616,1.243001757
2007-10-28,616,1.243001757
2007-10-29,622,1.261681419
2007-10-30,608,1.218095541
2007-10-31,620,1.255454865
2007-11-01,612,1.230548649
2007-11-02,616,1.243001757
2007-11-03,619,1.252341588
2007-11-04,608,1.218095541
2007-11-05,618,1.249228311
2007-11-06,616,1.243001757
2007-11-07,630,1.286587634
2007-11-08,613,1.233661926
2007-11-09,614,1.236775203
2007-11-10,613,1.233661926
2007-11-11,616,1.243001757
2007-11-12,608,1.218095541
2007-11-13,616,1.243001757
2007-11-14,613,1.233661926
2007-11-15,607,1.214982264
2007-11-16,587,1.152716726
2007-11-17,594,1.174509664
2007-11-18,603,1.202529157
2007-11-19,583,1.140263618
2007-11-20,589,1.15894328
2007-11-21,589,1.15894328
2007-11-22,581,1.134037064
2007-11-23,587,1.152716726
2007-11-24,590,1.162056556
2007-11-25,586,1.149603449
2007-11-26,586,1.149603449
2007-11-27,581,1.134037064
2007-11-28,584,1.143376895
2007-11-29,580,1.130923787
2007-11-30,577,1.121583956
2007-12-01,581,1.134037064
2007-12-02,588,1.155830003
2007-12-03,596,1.180736218
2007-12-04,580,1.130923787
2007-12-05,583,1.140263618
2007-12-06,593,1.171396387
2007-12-07,580,1.130923787
2007-12-08,582,1.137150341
2007-12-09,573,1.109130848
2007-12-10,585,1.146490172
2007-12-11,575,1.115357402
2007-12-12,581,1.134037064
2007-12-13,574,1.112244125
2007-12-14,575,1.115357402
2007-12-15,568,1.093564464
2007-12-16,571,1.102904295
2007-12-17,568,1.093564464
2007-12-18,566,1.08733791
2007-12-19,565,1.084224633
2007-12-20,571,1.102904295
2007-12-21,570,1.099791018
2007-12-22,569,1.096677741
2007-12-23,568,1.093564464
2007-12-24,541,1.009505986
2007-12-25,561,1.071771525
2007-12-26,557,1.059318417
2007-12-27,557,1.059318417
2007-12-28,563,1.077998079
2007-12-29,562,1.074884802
2007-12-30,579,1.12781051
2007-12-31,571,1.102904295
2008-01-01,583,1.140263618
2008-01-02,564,1.081111356
2008-01-03,573,1.109130848
2008-01-04,571,1.102904295
2008-01-05,575,1.115357402
2008-01-06,573,1.109130848
2008-01-07,589,1.15894328
2008-01-08,586,1.149603449
2008-01-09,587,1.152716726
2008-01-10,494,0.86318197
2008-01-11,469,0.785350047
2008-01-12,464,0.769783662
2008-01-13,473,0.797803155
2008-01-14,472,0.794689878
2008-01-15,474,0.800916432
2008-01-16,474,0.800916432
2008-01-17,473,0.797803155
2008-01-18,472,0.794689878
2008-01-19,472,0.794689878
2008-01-20,468,0.78223677
2008-01-21,483,0.828935924
2008-01-22,480,0.819596093
2008-01-23,474,0.800916432
2008-01-24,472,0.794689878
2008-01-25,458,0.751104
2008-01-26,454,0.738650893
2008-01-27,470,0.788463324
2008-01-28,462,0.763557108
2008-01-29,468,0.78223677
2008-01-30,449,0.723084508
2008-01-31,446,0.713744677
2008-02-01,439,0.691951739
2008-02-02,438,0.688838462
2008-02-03,445,0.7106314
2008-02-04,437,0.685725185
2008-02-05,445,0.7106314
2008-02-06,436,0.682611908
2008-02-07,440,0.695065016
2008-02-08,441,0.698178293
2008-02-09,436,0.682611908
2008-02-10,430,0.663932246
2008-02-11,428,0.657705692
2008-02-12,430,0.663932246
2008-02-13,428,0.657705692
2008-02-14,429,0.660818969
2008-02-15,419,0.6296862
2008-02-16,427,0.654592415
2008-02-17,445,0.7106314
2008-02-18,419,0.6296862
2008-02-19,425,0.648365861
2008-02-20,438,0.688838462
2008-02-21,430,0.663932246
2008-02-22,450,0.726197785
2008-02-23,461,0.760443831
2008-02-24,457,0.747990724
2008-02-25,441,0.698178293
2008-02-26,438,0.688838462
2008-02-27,442,0.701291569
2008-02-28,445,0.7106314
2008-02-29,441,0.698178293
2008-03-01,368,0.470909076
2008-03-02,369,0.474022353
2008-03-03,369,0.474022353
2008-03-04,344,0.396190429
2008-03-05,314,0.302792121
2008-03-06,305,0.274772629
2008-03-07,303,0.268546075
2008-03-08,299,0.256092967
2008-03-09,313,0.299678844
2008-03-10,304,0.271659352
2008-03-11,293,0.237413305
2008-03-12,300,0.259206244
2008-03-13,303,0.268546075
2008-03-14,292,0.234300029
2008-03-15,290,0.228073475
2008-03-16,286,0.215620367
2008-03-17,295,0.243639859
2008-03-18,288,0.221846921
2008-03-19,296,0.246753136
2008-03-20,292,0.234300029
2008-03-21,288,0.221846921
2008-03-22,287,0.218733644
2008-03-23,284,0.209393813
2008-03-24,282,0.203167259
2008-03-25,280,0.196940705
